ticker,date,signal,category,price,sector,ret_1d,ret_2d,ret_3d,ret_5d,ret_7d,ret_14d,ret_30d,ret_60d,ret_intraday
MEGA,2024-07-09,Candle Compression,Pre-ARA,2342.24,Financial Services,-0.15,-0.15,0.2524,0.0512,-0.15,5.4838,1.9627,-0.9548,
MEGA,2024-07-10,Stochastic Deeply Oversold,Scalp,2337.52,Financial Services,-0.15,0.2524,0.4536,-0.15,0.4536,4.9808,1.9627,-1.5585,
MEGA,2024-07-11,Stochastic Oversold + Naik,Scalp,2342.24,Financial Services,0.2524,0.4536,0.0512,-0.15,0.0512,2.9687,1.9627,-1.3572,
MEGA,2024-07-16,RSI Recovery + 2 Candle Hijau,Swing,2356.38,Financial Services,-0.3508,-0.3508,0.2516,-0.15,0.0508,0.2516,2.2596,-0.9532,
MEGA,2024-07-16,Candle Compression,Pre-ARA,2356.38,Financial Services,-0.3508,-0.3508,0.2516,-0.15,0.0508,0.2516,2.2596,-0.9532,
MEGA,2024-07-22,MACD Crossover Bullish,Swing,2356.38,Financial Services,-0.15,0.0508,0.0508,5.2717,2.7616,0.7536,0.2516,-0.15,
MEGA,2024-07-23,Candle Compression,Pre-ARA,2351.66,Financial Services,0.0508,0.0508,-0.15,4.7697,1.2556,0.2516,0.2516,-0.3508,
MEGA,2024-07-30,Volume Spike Sideways,Akumulasi,2379.94,Financial Services,-2.0639,-3.4993,-3.0208,-4.4562,-3.9778,-3.0208,-3.9778,-5.2218,
MEGA,2024-07-30,Volume Meledak,Pre-ARA,2379.94,Financial Services,-2.0639,-3.4993,-3.0208,-4.4562,-3.9778,-3.0208,-3.9778,-5.2218,
MEGA,2024-07-30,Breakout Konsolidasi,Pre-ARA,2379.94,Financial Services,-2.0639,-3.4993,-3.0208,-4.4562,-3.9778,-3.0208,-3.9778,-5.2218,
MEGA,2024-07-31,Akumulasi Tersembunyi,Pre-ARA,2427.07,Financial Services,-1.6134,-1.1256,-2.589,-0.6378,-2.1012,-1.1256,-2.7842,-3.7598,
MEGA,2024-08-05,RSI Recovery Diam-diam,Pre-ARA,2391.72,Financial Services,-0.15,1.85,0.35,-0.15,1.85,1.35,-0.35,-0.75,
MEGA,2024-08-06,Volume Spike Sideways,Akumulasi,2337.52,Financial Services,1.85,0.35,0.35,-0.15,0.85,0.85,-0.35,-1.55,
MEGA,2024-08-12,Stochastic Oversold + Naik,Scalp,2356.38,Financial Services,-0.15,1.85,0.85,1.35,1.35,-0.55,0.35,-2.55,
MEGA,2024-08-15,MACD Crossover Bullish,Swing,2403.5,Financial Services,-0.15,0.3451,0.3451,0.3451,-0.15,-1.1401,-1.1401,-4.3084,
MEGA,2024-08-29,Volume Spike Sideways,Akumulasi,2403.5,Financial Services,-2.9793,-2.589,-2.589,-2.7842,-2.1012,-2.589,-3.9549,-5.9061,
MEGA,2024-08-29,Akumulasi Tersembunyi,Pre-ARA,2403.5,Financial Services,-2.9793,-2.589,-2.589,-2.7842,-2.1012,-2.589,-3.9549,-5.9061,
MEGA,2024-08-29,Volume Meledak,Pre-ARA,2403.5,Financial Services,-2.9793,-2.589,-2.589,-2.7842,-2.1012,-2.589,-3.9549,-5.9061,
MEGA,2024-08-30,Golden Cross EMA20/50,Swing,2391.72,Financial Services,0.2516,0.2516,0.2516,-0.15,0.7536,0.2516,0.2516,-2.3588,
MEGA,2024-09-03,Stochastic Oversold + Naik,Scalp,2356.38,Financial Services,-0.15,-0.35,-0.55,0.35,-0.35,0.35,-0.75,-4.15,
MEGA,2024-09-04,Stochastic Deeply Oversold,Scalp,2346.95,Financial Services,-0.35,-0.55,0.35,-0.35,-0.35,0.35,-0.75,-4.15,
MEGA,2024-09-05,Volume Spike Sideways,Akumulasi,2356.38,Financial Services,-0.3504,0.5514,0.5514,-0.15,-0.15,0.0504,-0.7512,-5.7612,
MEGA,2024-09-05,Akumulasi Tersembunyi,Pre-ARA,2356.38,Financial Services,-0.3504,0.5514,0.5514,-0.15,-0.15,0.0504,-0.7512,-5.7612,
MEGA,2024-09-19,Candle Compression,Pre-ARA,2351.66,Financial Services,-0.15,-0.15,0.35,-0.15,-1.15,-1.35,-1.95,-9.15,
MEGA,2024-09-24,MACD Crossover Bullish,Swing,2368.16,Financial Services,-0.15,-0.6475,-0.6475,-1.6425,-2.6376,-0.6475,-3.0356,-10.1997,
MEGA,2024-09-26,Candle Compression,Pre-ARA,2368.16,Financial Services,-0.15,-1.15,-1.15,-2.15,-0.15,-0.75,-3.15,-12.55,
MEGA,2024-10-01,RSI+BB Lower Bounce,Swing,2332.81,Financial Services,-0.554,-1.1601,-0.9581,0.254,-0.554,0.6581,-2.3722,-10.8571,
MEGA,2024-10-01,Volume Spike Sideways,Akumulasi,2332.81,Financial Services,-0.554,-1.1601,-0.9581,0.254,-0.554,0.6581,-2.3722,-10.8571,
MEGA,2024-10-01,Akumulasi Tersembunyi,Pre-ARA,2332.81,Financial Services,-0.554,-1.1601,-0.9581,0.254,-0.554,0.6581,-2.3722,-10.8571,
MEGA,2024-10-08,Volume Spike Sideways,Akumulasi,2313.96,Financial Services,-0.7536,-0.9548,-0.9548,0.0512,-0.15,0.2524,-4.5766,-19.8683,
MEGA,2024-10-15,MACD Crossover Bullish,Swing,2328.1,Financial Services,-0.3508,-0.3508,-0.5516,-0.15,-0.9532,-1.7564,-2.5596,-28.0616,
MEGA,2024-10-15,RSI Recovery Diam-diam,Pre-ARA,2328.1,Financial Services,-0.3508,-0.3508,-0.5516,-0.15,-0.9532,-1.7564,-2.5596,-28.0616,
MEGA,2024-11-01,Volume Spike Sideways,Akumulasi,2313.96,Financial Services,-0.7585,-1.1642,-1.1642,-1.9756,-1.9756,-2.5841,-7.8579,-23.6794,
MEGA,2024-11-01,Volume Meledak,Pre-ARA,2313.96,Financial Services,-0.7585,-1.1642,-1.1642,-1.9756,-1.9756,-2.5841,-7.8579,-23.6794,
MEGA,2024-11-06,RSI+BB Lower Bounce,Swing,2299.82,Financial Services,-0.7647,-0.9697,-1.1746,1.0795,-1.7893,-0.5598,-9.9861,-23.7156,
MEGA,2024-11-12,Volume Spike Sideways,Akumulasi,2280.97,Financial Services,1.9161,-0.5632,-0.9764,-2.0095,-0.7698,-3.2492,-8.8277,-23.7037,
MEGA,2024-11-12,Volume Meledak,Pre-ARA,2280.97,Financial Services,1.9161,-0.5632,-0.9764,-2.0095,-0.7698,-3.2492,-8.8277,-23.7037,
MEGA,2024-11-13,RSI+BB Lower Bounce,Swing,2276.26,Financial Services,-2.5792,-2.984,-2.984,-2.7816,-2.3767,-7.4375,-16.5468,-24.6439,
MEGA,2024-11-14,RSI Recovery Diam-diam,Pre-ARA,2285.68,Financial Services,-0.5649,-0.5649,-1.6023,-0.3575,0.8874,-4.7143,-14.0504,-22.3492,
MEGA,2024-11-15,Akumulasi Tersembunyi,Pre-ARA,2276.26,Financial Services,-0.15,-1.1917,0.0583,0.475,1.1,-4.1083,-14.525,-21.8167,
MEGA,2024-11-20,RSI+BB Lower Bounce,Swing,2243.27,Financial Services,-0.15,0.2658,1.0974,-0.3579,-2.229,-3.8922,-17.1978,-25.098,
MEGA,2024-11-22,RSI Recovery Diam-diam,Pre-ARA,2262.12,Financial Services,0.6782,0.4711,-0.7711,-2.6345,-5.326,-5.9471,-17.3343,-25.2018,
MEGA,2024-11-26,MACD Crossover Bullish,Swing,2290.4,Financial Services,-1.3846,-1.3846,-3.2364,-5.9113,-5.294,-7.5574,-26.2817,-27.1047,
MEGA,2024-12-03,RSI+BB Lower Bounce,Swing,2214.99,Financial Services,-2.4954,-2.069,-1.8558,-2.9218,-2.4954,-5.4805,-17.4208,-24.6702,
MEGA,2024-12-03,RSI-9 Pullback ke EMA5,Scalp,2214.99,Financial Services,-2.4954,-2.069,-1.8558,-2.9218,-2.4954,-5.4805,-17.4208,-24.6702,
MEGA,2024-12-04,Stochastic Deeply Oversold,Scalp,2210.28,Financial Services,0.2867,0.505,0.0683,0.9417,-0.805,-3.6435,-17.6173,-21.5474,
MEGA,2024-12-05,Stochastic Oversold + Naik,Scalp,2186.72,Financial Services,0.0674,-0.3674,-1.0196,-0.5848,-1.237,-4.063,-17.1065,-22.5413,
MEGA,2024-12-05,Volume Spike Sideways,Akumulasi,2186.72,Financial Services,0.0674,-0.3674,-1.0196,-0.5848,-1.237,-4.063,-17.1065,-22.5413,
MEGA,2024-12-06,Akumulasi Tersembunyi,Pre-ARA,2191.43,Financial Services,-0.5838,-1.2346,0.2838,-1.4515,-2.5361,-10.5621,-17.2867,-23.1435,
MEGA,2024-12-09,Volume Meledak,Pre-ARA,2172.58,Financial Services,-0.8036,0.7215,-0.3679,-1.0215,-1.6751,-9.7361,-16.7077,-20.8472,
MEGA,2024-12-10,RSI+BB Lower Bounce,Swing,2167.87,Financial Services,1.3851,0.2886,-0.3693,-1.4658,-3.6588,-10.0184,-16.8167,-21.6412,
MEGA,2024-12-10,RSI-9 Pullback ke EMA5,Scalp,2167.87,Financial Services,1.3851,0.2886,-0.3693,-1.4658,-3.6588,-10.0184,-16.8167,-21.6412,
MEGA,2024-12-12,Volume Spike Sideways,Akumulasi,2158.44,Financial Services,-0.805,-0.805,-1.8967,-4.0801,-3.2068,-13.0321,-18.0539,-22.6391,
MEGA,2024-12-17,RSI+BB Lower Bounce,Swing,2153.73,Financial Services,0.2944,-2.3722,-2.8167,-1.9278,-8.3722,-11.2611,-16.5944,-22.8167,
MEGA,2024-12-17,RSI-9 Pullback ke EMA5,Scalp,2153.73,Financial Services,0.2944,-2.3722,-2.8167,-1.9278,-8.3722,-11.2611,-16.5944,-22.8167,
MEGA,2024-12-20,Volume Exhaustion Bottom,Akumulasi,2073.61,Financial Services,1.2199,0.7632,0.7632,-5.4011,-8.8258,-15.2185,-15.4468,-21.1546,
MEGA,2024-12-23,Stochastic Deeply Oversold,Scalp,2073.61,Financial Services,-0.6005,-0.6005,-7.132,-7.5824,-10.2851,-14.114,-16.3662,-19.9698,
MEGA,2024-12-24,RSI+BB Lower Bounce,Swing,2092.46,Financial Services,-0.15,-6.7111,-6.2586,-9.6523,-9.8785,-11.236,-16.2134,-19.607,
MEGA,2024-12-24,Stochastic Oversold + Naik,Scalp,2092.46,Financial Services,-0.15,-6.7111,-6.2586,-9.6523,-9.8785,-11.236,-16.2134,-19.607,
MEGA,2024-12-24,RSI-9 Pullback ke EMA5,Scalp,2092.46,Financial Services,-0.15,-6.7111,-6.2586,-9.6523,-9.8785,-11.236,-16.2134,-19.607,
MEGA,2024-12-30,Candle Compression,Pre-ARA,2083.04,Financial Services,0.3343,-0.6343,-3.2977,-3.5398,-3.2977,-8.6246,-9.8352,-15.6464,
MEGA,2025-01-06,RSI+BB Lower Bounce,Swing,1936.94,Financial Services,-0.4,-0.4,-0.9,-1.65,-7.15,-4.4,-5.9,-10.15,
MEGA,2025-01-07,Stochastic Deeply Oversold,Scalp,1885.1,Financial Services,-0.15,-0.6512,0.1006,-10.1751,-4.4106,-4.9119,-5.4132,-7.4182,
MEGA,2025-01-09,Volume Exhaustion Bottom,Akumulasi,1880.39,Financial Services,0.6057,-0.9057,-9.7218,-3.9283,-2.417,-5.4397,-8.9661,-9.2837,
MEGA,2025-01-13,RSI+BB Lower Bounce,Swing,1885.1,Financial Services,-9.0332,-5.7338,-3.1957,-1.6728,-3.1957,-4.4647,-8.7794,-9.8924,
MEGA,2025-01-16,Volume Exhaustion Bottom,Akumulasi,1753.14,Financial Services,2.7296,1.4207,-1.1971,-0.15,-0.6736,-2.506,-7.7416,-5.4474,
MEGA,2025-01-17,RSI Recovery + 2 Candle Hijau,Swing,1800.27,Financial Services,-1.4223,-3.9668,-2.949,-2.6945,-3.4579,-5.748,-10.5826,-7.8373,
MEGA,2025-01-17,RSI Recovery Diam-diam,Pre-ARA,1800.27,Financial Services,-1.4223,-3.9668,-2.949,-2.6945,-3.4579,-5.748,-10.5826,-7.8373,
MEGA,2025-01-23,Volume Exhaustion Bottom,Akumulasi,1804.98,Financial Services,0.1118,-0.6736,-0.6736,0.3736,-1.7207,-2.506,-7.2181,-6.2522,
MEGA,2025-01-24,RSI Recovery Diam-diam,Pre-ARA,1800.27,Financial Services,-0.9333,-0.9333,-1.9777,-1.7166,-2.761,-2.2388,-5.1108,-4.3568,
MEGA,2025-01-31,Candle Compression,Pre-ARA,1790.85,Financial Services,-1.2026,0.9026,-0.9395,-1.9921,-2.5184,-0.9395,-6.4658,-5.2186,
MEGA,2025-02-03,RSI+BB Lower Bounce,Swing,1809.7,Financial Services,1.9777,0.116,-0.15,-0.9479,-1.2138,0.3819,-5.7351,-4.4813,
MEGA,2025-02-04,RSI-9 Pullback ke EMA5,Scalp,1814.41,Financial Services,-1.9729,-2.2333,-3.0146,-3.5354,-3.5354,-6.1396,-8.2229,-5.4069,
MEGA,2025-02-04,Volume Exhaustion Bottom,Akumulasi,1814.41,Financial Services,-1.9729,-2.2333,-3.0146,-3.5354,-3.5354,-6.1396,-8.2229,-5.4069,
MEGA,2025-02-07,Candle Compression,Pre-ARA,1753.14,Financial Services,-0.15,-0.6862,-0.4181,-0.9543,0.3862,-3.6353,-6.5843,-2.6128,
MEGA,2025-02-10,RSI+BB Lower Bounce,Swing,1762.57,Financial Services,-0.6862,-0.4181,-0.6862,-0.15,0.6543,-4.9757,-8.7291,-2.3381,
MEGA,2025-02-11,Stochastic Deeply Oversold,Scalp,1757.86,Financial Services,0.1195,-0.15,-0.4195,0.9282,1.4672,-4.7322,-6.8885,-1.8108,
MEGA,2025-02-12,RSI-9 Pullback ke EMA5,Scalp,1786.13,Financial Services,-0.4188,-0.6876,0.1188,0.9253,1.4629,-5.2575,-4.4511,-1.5242,
MEGA,2025-02-17,RSI+BB Lower Bounce,Swing,1743.72,Financial Services,0.3862,0.6543,0.9224,-3.3672,-3.0991,-3.6353,-6.5843,-2.3381,
MEGA,2025-02-17,BSJP Beli Sore Jual Pagi,Intraday,1757.86,Financial Services,0.3862,0.6543,0.9224,-3.3672,-3.0991,-3.6353,-6.5843,-2.3381,0.3862
MEGA,2025-02-19,RSI Recovery + 2 Candle Hijau,Swing,1767.28,Financial Services,0.116,0.3819,-4.1394,-3.8734,-5.7351,-5.7351,-7.8628,-4.2087,
MEGA,2025-02-24,Candle Compression,Pre-ARA,1781.42,Financial Services,0.127,0.127,-0.427,-2.0891,-2.6431,-1.535,0.6294,-1.0739,
MEGA,2025-02-24,RSI Recovery Diam-diam,Pre-ARA,1781.42,Financial Services,0.127,0.127,-0.427,-2.0891,-2.6431,-1.535,0.6294,-1.0739,
MEGA,2025-02-25,RSI+BB Lower Bounce,Swing,1748.43,Financial Services,-0.15,-0.7025,-2.0837,-2.6362,-2.3599,-2.0837,-0.4983,-1.6307,
MEGA,2025-02-25,RSI-9 Pullback ke EMA5,Scalp,1748.43,Financial Services,-0.15,-0.7025,-2.0837,-2.6362,-2.3599,-2.0837,-0.4983,-1.6307,
MEGA,2025-02-24,BSJP Beli Sore Jual Pagi,Intraday,1701.3,Financial Services,0.127,0.127,-0.427,-2.0891,-2.6431,-1.535,0.6294,-1.0739,0.127
MEGA,2025-02-26,Stochastic Oversold + Naik,Scalp,1706.02,Financial Services,-0.7025,-2.0837,-2.3599,-2.9124,-0.7025,-2.6362,-1.9138,-3.3293,
MEGA,2025-02-27,Stochastic Deeply Oversold,Scalp,1710.73,Financial Services,-1.5389,-1.8167,-2.0944,-1.8167,-0.9833,-0.15,-1.368,-2.7914,
MEGA,2025-03-04,RSI+BB Lower Bounce,Swing,1668.31,Financial Services,-0.4333,0.1333,1.833,0.4166,1.2664,-3.5494,2.3327,0.0102,
MEGA,2025-03-04,RSI-9 Pullback ke EMA5,Scalp,1668.31,Financial Services,-0.4333,0.1333,1.833,0.4166,1.2664,-3.5494,2.3327,0.0102,
MEGA,2025-03-04,Volume Spike Sideways,Akumulasi,1668.31,Financial Services,-0.4333,0.1333,1.833,0.4166,1.2664,-3.5494,2.3327,0.0102,
MEGA,2025-03-03,BSJP Beli Sore Jual Pagi,Intraday,1668.31,Financial Services,-0.4325,-0.715,-0.15,0.6975,2.6749,-1.5624,1.1747,-0.8518,-0.4325
MEGA,2025-03-07,Stochastic Oversold + Naik,Scalp,1673.03,Financial Services,-0.9833,-1.5389,0.9611,-1.2611,-2.0944,-1.2611,0.0553,-2.7914,
MEGA,2025-03-10,MACD Crossover Bullish,Swing,1696.59,Financial Services,-0.7102,1.8108,0.1301,-0.7102,0.6903,-2.1108,0.6103,-3.9827,
MEGA,2025-03-10,RSI Recovery + 2 Candle Hijau,Swing,1696.59,Financial Services,-0.7102,1.8108,0.1301,-0.7102,0.6903,-2.1108,0.6103,-3.9827,
MEGA,2025-03-11,RSI+BB Lower Bounce,Swing,1682.45,Financial Services,2.3852,0.6951,0.1317,-0.7134,-2.1218,-1.8401,0.8893,-4.8844,
MEGA,2025-03-10,BSJP Beli Sore Jual Pagi,Intraday,1682.45,Financial Services,-0.7102,1.8108,0.1301,-0.7102,0.6903,-2.1108,0.6103,-3.9827,2.0909
MEGA,2025-03-13,RSI Recovery Diam-diam,Pre-ARA,1720.15,Financial Services,-0.7087,-0.988,-1.5466,-2.9433,-4.8986,-3.2226,1.1877,-5.6827,
MEGA,2025-03-18,RSI+BB Lower Bounce,Swing,1673.03,Financial Services,1.833,-1.5664,-1.2831,-2.133,0.6999,2.9134,2.9134,-4.635,
MEGA,2025-03-18,Candle Compression,Pre-ARA,1673.03,Financial Services,1.833,-1.5664,-1.2831,-2.133,0.6999,2.9134,2.9134,-4.635,
MEGA,2025-03-17,BSJP Beli Sore Jual Pagi,Intraday,1673.03,Financial Services,-0.7134,1.2584,-2.1218,-4.0937,0.1317,4.0753,1.178,-5.1731,2.1035
MEGA,2025-03-20,RSI Recovery Diam-diam,Pre-ARA,1701.3,Financial Services,0.1373,-2.1615,-0.7247,2.1488,0.1373,2.0382,4.3941,-3.8516,
MEGA,2025-03-24,Stochastic Oversold + Naik,Scalp,1644.75,Financial Services,1.3163,4.2488,4.2488,2.196,1.6095,4.1359,6.8408,-1.8748,
MEGA,2025-03-25,RSI+BB Lower Bounce,Swing,1630.61,Financial Services,2.7402,2.7402,1.0061,1.0061,3.8962,3.5175,5.2946,-3.2949,
MEGA,2025-03-25,RSI-9 Pullback ke EMA5,Scalp,1630.61,Financial Services,2.7402,2.7402,1.0061,1.0061,3.8962,3.5175,5.2946,-3.2949,
MEGA,2025-03-25,Stochastic Deeply Oversold,Scalp,1630.61,Financial Services,2.7402,2.7402,1.0061,1.0061,3.8962,3.5175,5.2946,-3.2949,
MEGA,2025-03-24,BSJP Beli Sore Jual Pagi,Intraday,1607.05,Financial Services,1.3163,4.2488,4.2488,2.196,1.6095,4.1359,6.8408,-1.8748,1.3163
MEGA,2025-03-27,MACD Crossover Bullish,Swing,1696.59,Financial Services,-1.8354,-2.1163,-1.8354,0.9736,2.0448,1.757,2.6206,-5.4398,
MEGA,2025-04-08,Volume Spike Sideways,Akumulasi,1658.89,Financial Services,-0.4357,-0.15,-1.0071,5.5643,2.9183,3.2111,3.7968,-4.1091,
MEGA,2025-04-08,RSI Recovery Diam-diam,Pre-ARA,1658.89,Financial Services,-0.4357,-0.15,-1.0071,5.5643,2.9183,3.2111,3.7968,-4.1091,
MEGA,2025-04-09,Akumulasi Tersembunyi,Pre-ARA,1668.31,Financial Services,0.1365,-0.7231,3.0019,4.0946,1.7454,3.2137,4.3882,-4.4212,
MEGA,2025-04-10,Volume Meledak,Pre-ARA,1640.04,Financial Services,-1.0071,2.7071,5.5643,2.9183,1.4543,2.6255,4.0896,-4.9875,
MEGA,2025-04-09,BSJP Beli Sore Jual Pagi,Intraday,1644.75,Financial Services,0.1365,-0.7231,3.0019,4.0946,1.7454,3.2137,4.3882,-4.4212,0.1365
MEGA,2025-04-15,Volume Spike Sideways,Akumulasi,1701.3,Financial Services,-1.822,-2.6529,-4.0378,-4.0378,-2.3759,-2.099,-2.6529,-10.1314,
MEGA,2025-04-15,RSI Recovery Diam-diam,Pre-ARA,1701.3,Financial Services,-1.822,-2.6529,-4.0378,-4.0378,-2.3759,-2.099,-2.6529,-10.1314,
MEGA,2025-04-16,Volume Avg Naik Terkontrol,Akumulasi,1777.35,Financial Services,-0.9951,-2.4035,-2.4035,-1.5585,-0.4317,-0.9951,-1.8401,-8.6007,
MEGA,2025-04-17,Akumulasi Tersembunyi,Pre-ARA,1709.73,Financial Services,-1.5705,-1.5705,-1.5705,0.1341,0.1341,-0.4341,-1.2864,-5.2636,
MEGA,2025-04-16,BSJP Beli Sore Jual Pagi,Intraday,1714.56,Financial Services,-0.9951,-2.4035,-2.4035,-1.5585,-0.4317,-0.9951,-1.8401,-8.6007,-1.5585
MEGA,2025-04-23,Volume Spike Sideways,Akumulasi,1675.93,Financial Services,0.7146,1.5791,1.8673,1.2909,0.7146,2.1555,-1.3027,-4.4728,
MEGA,2025-04-24,Volume Avg Naik Terkontrol,Akumulasi,1680.75,Financial Services,0.7071,0.9929,0.7071,0.1357,2.1357,1.2786,-2.15,-5.2929,
MEGA,2025-04-25,Candle Compression,Pre-ARA,1690.41,Financial Services,0.1333,-0.15,-0.4333,-0.9999,0.1333,0.6999,-2.4163,-6.3823,
MEGA,2025-04-24,BSJP Beli Sore Jual Pagi,Intraday,1690.41,Financial Services,0.7071,0.9929,0.7071,0.1357,2.1357,1.2786,-2.15,-5.2929,0.9929
MEGA,2025-04-28,RSI Recovery Diam-diam,Pre-ARA,1709.73,Financial Services,-0.4325,-0.715,-0.9975,0.9799,-0.715,0.415,-2.9749,-5.7997,
MEGA,2025-05-02,Volume Avg Naik Terkontrol,Akumulasi,1700.07,Financial Services,-0.4349,1.8443,0.7047,-0.15,1.5594,0.9896,-4.7084,-6.1329,
MEGA,2025-05-05,Candle Compression,Pre-ARA,1695.24,Financial Services,2.1357,0.9929,0.4214,1.2786,1.2786,1.5643,-5.8643,-6.4357,
MEGA,2025-05-02,BSJP Beli Sore Jual Pagi,Intraday,1695.24,Financial Services,-0.4349,1.8443,0.7047,-0.15,1.5594,0.9896,-4.7084,-6.1329,-0.4349
MEGA,2025-05-09,Volume Avg Naik Terkontrol,Akumulasi,1700.07,Financial Services,0.9896,1.5594,0.9896,1.2745,1.8443,0.1349,-6.4178,-6.1329,
MEGA,2025-05-09,BSJP Beli Sore Jual Pagi,Intraday,1695.24,Financial Services,0.9896,1.5594,0.9896,1.2745,1.8443,0.1349,-6.4178,-6.1329,0.9896
MEGA,2025-05-21,Volume Spike Sideways,Akumulasi,1719.39,Financial Services,0.4118,0.1309,-0.4309,-0.15,-1.8354,-3.8017,-8.2961,-6.6107,
MEGA,2025-05-21,Akumulasi Tersembunyi,Pre-ARA,1719.39,Financial Services,0.4118,0.1309,-0.4309,-0.15,-1.8354,-3.8017,-8.2961,-6.6107,
MEGA,2025-05-20,BSJP Beli Sore Jual Pagi,Intraday,1719.39,Financial Services,-0.15,0.4118,0.1309,-0.15,-1.2736,-3.8017,-8.2961,-6.8916,0.4118
MEGA,2025-05-28,Stochastic Oversold + Naik,Scalp,1719.39,Financial Services,-1.2736,-1.8354,-1.2736,-2.3972,-4.0826,-6.0489,-8.8579,-2.6781,
MEGA,2025-05-27,BSJP Beli Sore Jual Pagi,Intraday,1719.39,Financial Services,-0.15,-1.2736,-1.8354,-2.1163,-4.0826,-4.0826,-8.577,-2.1163,-0.15
MEGA,2025-06-03,Stochastic Deeply Oversold,Scalp,1700.07,Financial Services,0.4214,-0.4357,-0.7214,-2.4357,-2.15,-6.15,-7.2929,-5.5786,
MEGA,2025-06-10,Stochastic Oversold + Naik,Scalp,1685.58,Financial Services,-1.8741,-1.8741,-1.5868,-1.0121,-3.8856,-5.6098,-4.173,-7.6213,
MEGA,2025-06-05,BSJP Beli Sore Jual Pagi,Intraday,1685.58,Financial Services,-0.4365,-2.1557,-2.1557,-1.8692,-1.5827,-5.8807,-7.0268,-7.5999,-1.0096
MEGA,2025-06-11,RSI-9 Pullback ke EMA5,Scalp,1671.1,Financial Services,-0.15,0.1424,0.1424,0.4348,-0.15,-3.9512,-2.7816,-5.7056,
MEGA,2025-06-12,RSI+BB Lower Bounce,Swing,1651.78,Financial Services,0.1424,0.1424,0.7272,-2.1968,-2.1968,-3.9512,-2.4892,-2.7816,
MEGA,2025-06-12,Stochastic Deeply Oversold,Scalp,1651.78,Financial Services,0.1424,0.1424,0.7272,-2.1968,-2.1968,-3.9512,-2.4892,-2.7816,
MEGA,2025-06-16,BSJP Beli Sore Jual Pagi,Intraday,1656.61,Financial Services,0.4331,0.1415,-2.4824,-2.4824,-4.2316,-5.3978,-3.357,-4.5232,3.057
MEGA,2025-06-18,Volume Spike Sideways,Akumulasi,1709.73,Financial Services,-2.7663,-0.7314,-2.7663,-4.5105,-4.5105,-5.0919,-3.057,-3.3477,
MEGA,2025-06-19,RSI+BB Lower Bounce,Swing,1675.93,Financial Services,1.9395,-0.15,-1.6425,-1.6425,-1.9411,-1.9411,-1.6425,-2.8366,
MEGA,2025-06-20,RSI-9 Pullback ke EMA5,Scalp,1613.14,Financial Services,-2.1968,-3.6588,-3.9512,-3.9512,-3.9512,-3.9512,-3.074,-3.6588,
MEGA,2025-06-23,BSJP Beli Sore Jual Pagi,Intraday,1617.97,Financial Services,-1.6425,-1.9411,-1.6425,-1.9411,-1.9411,-2.2396,-1.6425,-2.5381,-0.747
MEGA,2025-06-26,RSI+BB Lower Bounce,Swing,1608.31,Financial Services,-0.453,-0.453,-0.453,-1.0591,-1.0591,-1.6652,-1.9682,-1.0591,
MEGA,2025-06-30,Stochastic Oversold + Naik,Scalp,1608.31,Financial Services,-0.15,-0.15,-0.15,-1.3658,-0.7579,-1.3658,0.154,1.0658,
MEGA,2025-06-30,RSI-9 Pullback ke EMA5,Scalp,1608.31,Financial Services,-0.15,-0.15,-0.15,-1.3658,-0.7579,-1.3658,0.154,1.0658,
MEGA,2025-07-01,BSJP Beli Sore Jual Pagi,Intraday,1588.99,Financial Services,-0.15,-0.15,-0.7579,-0.7579,-0.15,-1.3658,0.154,0.7619,1.6737
MEGA,2025-07-04,RSI+BB Lower Bounce,Swing,1579.33,Financial Services,-0.7616,-0.15,-0.15,0.4616,-0.4558,1.6849,0.7674,-0.15,
MEGA,2025-07-07,RSI-9 Pullback ke EMA5,Scalp,1584.16,Financial Services,0.4654,0.4654,1.0808,0.7731,-0.15,2.6192,1.3885,0.4654,
MEGA,2025-07-08,BSJP Beli Sore Jual Pagi,Intraday,1579.33,Financial Services,-0.15,0.4616,0.4616,-0.4558,-0.7616,1.3791,1.3791,3.5197,-0.15
MEGA,2025-07-11,RSI+BB Lower Bounce,Swing,1588.99,Financial Services,-0.4539,-1.0619,-1.3658,-1.3658,-1.3658,1.3698,-0.15,0.4579,
MEGA,2025-07-11,MACD Crossover Bullish,Swing,1588.99,Financial Services,-0.4539,-1.0619,-1.3658,-1.3658,-1.3658,1.3698,-0.15,0.4579,
MEGA,2025-07-16,RSI-9 Pullback ke EMA5,Scalp,1574.5,Financial Services,-0.15,-0.15,-0.15,2.6192,2.6192,1.3885,6.6192,0.7731,
MEGA,2025-07-15,BSJP Beli Sore Jual Pagi,Intraday,1574.5,Financial Services,-0.4567,-0.4567,-0.4567,-0.4567,1.9972,1.6905,6.9052,1.077,-0.15
MEGA,2025-07-18,RSI+BB Lower Bounce,Swing,1569.67,Financial Services,-0.15,-0.15,2.6192,2.6192,2.0039,0.1577,1.6962,-1.0731,
MEGA,2025-07-23,RSI-9 Pullback ke EMA5,Scalp,1569.67,Financial Services,-0.4494,-0.15,-0.7488,-1.0482,-1.3476,-1.3476,-3.7428,-1.0482,
